,GR_API,"Bulk Density, gcc","Resistivity, ohm-m","Water Saturation, fraction","PhiH, ft","TVD, ft",Clusters
51,158.00003132906716,2.2324888335372415,27.005216289680945,0.12996585131680344,16.99624573345286,10018.094767817382,8
52,149.99088324145853,2.2195740822459724,29.007503311583097,0.10994298109778189,21.000819777257163,9757.797454970101,0
53,149.99088324145853,2.2195740822459724,29.007503311583097,0.10994298109778189,21.000819777257163,10225.331474584254,0
54,149.99088324145853,2.2195740822459724,29.007503311583097,0.10994298109778189,21.000819777257163,9660.686534407847,0
55,222.07321602993608,2.22658208682263,24.00178575682771,0.11995441620729264,18.99853275535501,10760.943252943081,6
56,97.93142067200253,2.2250803715562033,25.00292926777879,0.12996585131680344,17.997389244403934,11266.520725973376,3
57,137.9771611100456,2.231888147430671,23.000642245876634,0.14998872153582496,19.99967626630609,10075.159947941593,0
58,205.05377634376777,2.218973396139402,28.00635980063202,0.11995441620729264,22.00196328820824,11201.446397761556,6
59,143.98402217575207,2.270432172602287,18.996068202072323,0.19003446197386806,21.000819777257163,9829.879787758578,1
60,169.012609949529,2.244102098264274,17.994924691121245,0.19003446197386806,21.000819777257163,10230.33719213901,2
61,99.93370769390467,2.228183916440152,32.01093384443633,0.11995441620729264,23.00310679915932,9093.038163698586,0
62,119.9565779129262,2.209062075380986,23.000642245876634,0.12996585131680344,23.00310679915932,10753.935248366424,3
63,191.0377671904527,2.259920165737301,23.000642245876634,0.18002302686435728,26.006537332012545,9216.178815545567,9
64,158.00003132906716,2.235892721474475,16.993781180170167,0.19003446197386806,18.99853275535501,9508.512720743283,2
65,156.9988878181161,2.214268021637932,23.000642245876634,0.1399772864263142,21.000819777257163,10254.364636401837,6
66,124.9622954676816,2.2123658489671247,24.00178575682771,0.11995441620729264,19.99967626630609,10920.125071184304,3
67,219.06978549708288,2.2785414350409914,48.02923001965357,0.10994298109778189,14.993958711550707,8226.047883214951,4
68,237.09036869420225,2.2689304573358604,30.008646822534175,0.10994298109778189,14.993958711550707,8264.091336631092,4
69,165.00803590572468,2.2205752257569236,23.000642245876634,0.14998872153582496,19.99967626630609,10560.714550752866,6
70,163.00574888382255,2.2431009547533227,17.994924691121245,0.18002302686435728,23.00310679915932,8996.928386647282,2
71,137.9771611100456,2.2379951228474724,13.990350647316934,0.20004589708337883,21.000819777257163,9565.577900867494,2
72,154.99660079621393,2.2257811720138694,14.991494158268011,0.1399772864263142,22.00196328820824,11260.51386490767,3
73,145.98630919765424,2.214468250340122,25.00292926777879,0.12996585131680344,21.000819777257163,10374.501857715966,0
74,219.06978549708288,2.2418995825401815,30.008646822534175,0.12996585131680344,13.99281520059963,10130.222841043902,7
75,194.04119772330594,2.2698314864957165,49.03037353060465,0.10994298109778189,9.988241156795324,9876.933532773279,4
76,109.94514280341545,2.22698254422701,26.004072778729864,0.11995441620729264,16.99624573345286,11598.900371609136,3
77,131.97030004433915,2.2714333161132383,19.9972117130234,0.19003446197386806,22.00196328820824,9820.86949616002,1
78,191.0377671904527,2.2825460090847955,13.990350647316934,0.2400916375214219,22.00196328820824,9121.070182005215,5
79,164.00689239477362,2.2557153629913063,27.005216289680945,0.14998872153582496,21.000819777257163,8625.504144084432,8
80,132.97144355529022,2.257317192608828,12.989207136365858,0.2701259428499542,30.011111375816853,10240.34862724852,9
81,169.012609949529,2.2403978672737552,14.991494158268011,0.20004589708337883,19.99967626630609,10095.182818160614,2
82,193.04005421235485,2.218873281788307,31.009790333485252,0.10994298109778189,19.99967626630609,10304.42181194939,6
83,193.04005421235485,2.218873281788307,31.009790333485252,0.10994298109778189,19.99967626630609,9852.906088510454,6
84,175.01947101523547,2.224579799800728,28.00635980063202,0.1399772864263142,22.00196328820824,9847.900370955698,6
85,152.99431377431176,2.2170712234685945,24.00178575682771,0.11995441620729264,19.99967626630609,11237.487564155796,3
86,152.99431377431176,2.24480289872194,17.994924691121245,0.1700115917548465,29.009967864865775,9325.303458239236,9
87,115.95200386912191,2.2727348026774745,18.996068202072323,0.20004589708337883,19.99967626630609,10416.549885175911,1
88,159.00117484001822,2.2325889478883365,28.00635980063202,0.12996585131680344,15.995102222501783,10013.089050262626,8
89,144.98516568670314,2.214668479042312,24.00178575682771,0.1399772864263142,21.000819777257163,10257.36806693469,0
90,127.96572600053483,2.238695923305138,36.01550788824064,0.11995441620729264,18.99853275535501,9407.397226137224,8
91,203.05148932186563,2.253412732916119,39.01893842109388,0.11995441620729264,9.988241156795324,10098.186248693468,4
92,153.99545728526283,2.218272595681736,24.00178575682771,0.10994298109778189,19.99967626630609,11256.509290863865,3
93,160.00231835096932,2.213166763775886,25.00292926777879,0.10994298109778189,21.000819777257163,10977.190251308515,6
94,178.0229015480887,2.2258812863649644,30.008646822534175,0.14998872153582496,23.00310679915932,10082.16795251825,6
95,154.99660079621393,2.2607210805460616,17.994924691121245,0.21005733219288958,18.99853275535501,8911.83118821644,1
96,151.9931702633607,2.252411589405168,24.00178575682771,0.19003446197386806,18.99853275535501,9048.987849216737,1
97,117.95429089102407,2.2529121611606433,16.993781180170167,0.19003446197386806,19.99967626630609,9723.758575597765,1
98,132.97144355529022,2.250809759787646,14.991494158268011,0.20004589708337883,21.000819777257163,9522.528729896598,1
99,138.97830462099668,2.31968843334108,12.989207136365858,0.22006876730240038,15.995102222501783,10397.528158467841,1
100,156.9988878181161,2.263524282376725,14.991494158268011,0.22006876730240038,27.007680842963623,9474.473841370946,9
101,165.00803590572468,2.2308870039197197,20.998355223974478,0.1399772864263142,22.00196328820824,10160.257146372434,6
102,188.03433665759948,2.224079228045252,30.008646822534175,0.11995441620729264,19.99967626630609,9739.776871772981,6
103,117.95429089102407,2.2383955802518525,33.012077355387405,0.12996585131680344,22.00196328820824,8552.420667785003,0
104,149.99088324145853,2.2371942080387117,16.993781180170167,0.18002302686435728,21.000819777257163,9280.252000246437,2
105,143.98402217575207,2.2564161634489723,14.991494158268011,0.21005733219288958,30.011111375816853,9553.564178736082,9
106,137.9771611100456,2.225681057662774,21.999498734925556,0.1399772864263142,23.00310679915932,9347.328615480159,0
107,120.9577214238773,2.2317880330795754,23.000642245876634,0.1399772864263142,19.99967626630609,9915.978129700372,0
108,187.0331931466484,2.271933887868714,13.990350647316934,0.2400916375214219,22.00196328820824,9155.109061377552,5
109,135.97487408814345,2.2458040422328907,14.991494158268011,0.20004589708337883,24.004250310110393,9511.516151276137,9
110,136.97601759909452,2.2525117037562628,17.994924691121245,0.18002302686435728,28.008824353914697,9583.598484064614,9
111,243.0972297599087,2.242600382997847,25.00292926777879,0.11995441620729264,14.993958711550707,11179.421240520633,7
112,133.9725870662413,2.2242794567474427,33.012077355387405,0.10994298109778189,22.00196328820824,9674.702543561161,0
113,147.98859621955637,2.2350918066657144,19.9972117130234,0.1399772864263142,21.000819777257163,9767.808890079612,0
114,146.9874527086053,2.230286317813149,25.00292926777879,0.1399772864263142,17.997389244403934,10092.17938762776,0
115,152.99431377431176,2.2326890622394315,34.013220866338486,0.11995441620729264,17.997389244403934,9809.856917539557,8
116,143.98402217575207,2.2132668781269804,24.00178575682771,0.11995441620729264,19.99967626630609,10869.066752125798,3
117,191.0377671904527,2.246104385286176,11.98806362541478,0.1700115917548465,16.99624573345286,11066.29202378316,7
118,162.00460537287145,2.2163704230109293,24.00178575682771,0.10994298109778189,19.99967626630609,11019.23827876846,6
119,150.9920267524096,2.26382462543001,32.01093384443633,0.1399772864263142,14.993958711550707,9499.502429144723,8
120,136.97601759909452,2.243401297806608,14.991494158268011,0.20004589708337883,24.004250310110393,9521.527586385646,9
121,146.9874527086053,2.2659270268030074,18.996068202072323,0.19003446197386806,21.000819777257163,9679.708261115917,1
122,152.99431377431176,2.234891577963524,13.990350647316934,0.20004589708337883,19.99967626630609,9439.433818487658,2
123,172.01604048238224,2.229185059951103,21.999498734925556,0.14998872153582496,21.000819777257163,10036.115351014501,6
124,184.02976261379516,2.223678770640872,18.996068202072323,0.19003446197386806,22.00196328820824,10178.277729569554,2
125,174.0183275042844,2.2594195939818253,44.02465597584926,0.1399772864263142,19.99967626630609,8953.879215676385,8
126,155.997744307165,2.235892721474475,19.9972117130234,0.18002302686435728,23.00310679915932,9308.284018553068,2
127,180.02518856999086,2.2427004973489426,32.01093384443633,0.1399772864263142,17.997389244403934,8392.23770603283,8
128,180.02518856999086,2.2427004973489426,32.01093384443633,0.1399772864263142,17.997389244403934,8392.23770603283,8
129,212.06178092042532,2.218873281788307,27.005216289680945,0.11995441620729264,25.005393821061467,11201.446397761556,6
130,104.93942524866006,2.230286317813149,34.013220866338486,0.11995441620729264,23.00310679915932,9069.010719435759,0
131,192.03891070140378,2.2458040422328907,33.012077355387405,0.16000015664533573,19.99967626630609,8772.67224019424,8
132,88.92112907344283,2.247706214903698,13.990350647316934,0.23008020241191113,30.011111375816853,9443.438392531463,9
133,155.997744307165,2.235692492772285,20.998355223974478,0.1700115917548465,23.00310679915932,9315.292023129725,2
134,150.9920267524096,2.2560157060445913,28.00635980063202,0.14998872153582496,14.993958711550707,9579.593910020809,8
135,138.97830462099668,2.242600382997847,26.004072778729864,0.1700115917548465,21.000819777257163,9130.080473603775,0
136,159.00117484001822,2.258118107417589,19.9972117130234,0.1700115917548465,17.997389244403934,10308.426385993194,1
137,164.00689239477362,2.2410986677314204,37.016651399191716,0.14998872153582496,19.99967626630609,8965.8929378078,8
138,121.95886493482837,2.2283841451423423,15.99263766921909,0.1399772864263142,22.00196328820824,11035.256574943678,3
139,206.05491985471886,2.2353921497189995,29.007503311583097,0.1399772864263142,13.99281520059963,10170.268581481945,7
140,103.93828173770899,2.217471680872975,21.999498734925556,0.12996585131680344,21.000819777257163,11016.234848235606,3
141,238.09151220515332,2.2361930645277606,26.004072778729864,0.11995441620729264,16.99624573345286,10977.190251308515,7
142,161.00346186192039,2.298063733504537,13.990350647316934,0.28013737795946503,19.99967626630609,9022.95811793201,5
143,99.93370769390467,2.2287846025467224,33.012077355387405,0.11995441620729264,23.00310679915932,9100.046168275243,0
144,140.98059164289884,2.2415992394868964,14.991494158268011,0.19003446197386806,22.00196328820824,9349.33090250206,2
145,162.00460537287145,2.24500312742413,13.990350647316934,0.20004589708337883,19.99967626630609,9991.063893021703,2
146,142.982878664801,2.2316879187284804,13.990350647316934,0.1399772864263142,22.00196328820824,10916.120497140499,3
147,180.02518856999086,2.2487073584146486,31.009790333485252,0.1700115917548465,19.99967626630609,8937.860919501169,8
148,182.027475591893,2.264825768940961,17.994924691121245,0.1700115917548465,25.005393821061467,9272.242852158828,9
149,109.94514280341545,2.2314876900262903,32.01093384443633,0.12996585131680344,23.00310679915932,9049.988992727689,0
150,142.982878664801,2.2710328587088577,18.996068202072323,0.19003446197386806,17.997389244403934,9943.00900449605,1
151,148.98973973050747,2.2457039278817956,6.982346070659393,0.1399772864263142,19.99967626630609,12229.620783508315,3
152,107.94285578151329,2.2774401771789448,17.994924691121245,0.21005733219288958,19.99967626630609,9882.940393838986,1
153,122.96000844577945,2.258118107417589,19.9972117130234,0.1700115917548465,24.004250310110393,9665.692251962602,9
154,198.04577176711024,2.2345912349102384,23.000642245876634,0.14998872153582496,15.995102222501783,10465.605917212513,7
155,151.9931702633607,2.231187346973005,21.999498734925556,0.14998872153582496,19.99967626630609,9842.894653400943,0
156,162.00460537287145,2.242500268646752,48.02923001965357,0.10994298109778189,19.99967626630609,8876.791165333152,8
157,128.96686951148592,2.223178198885396,23.000642245876634,0.12996585131680344,18.99853275535501,11659.97012577715,3
158,156.9988878181161,2.2400975242204697,17.994924691121245,0.18002302686435728,19.99967626630609,9462.460119239533,2
159,166.00917941667578,2.2540134190226895,36.01550788824064,0.12996585131680344,22.00196328820824,8987.918095048723,8
160,179.02404505903976,2.2799430359563226,14.991494158268011,0.2400916375214219,22.00196328820824,9330.309175793991,5
161,208.05720687662102,2.219073510490497,26.004072778729864,0.11995441620729264,22.00196328820824,10691.864350687458,6
162,110.94628631436652,2.226481972471535,25.00292926777879,0.11995441620729264,17.997389244403934,11512.802029667342,3
163,173.0171839933333,2.242300039944562,36.01550788824064,0.14998872153582496,19.99967626630609,8812.717980632284,8
164,161.00346186192039,2.2604207374927765,40.020081932044945,0.12996585131680344,13.99281520059963,9566.579044378444,4
165,153.99545728526283,2.2474058718504124,21.999498734925556,0.1700115917548465,18.99853275535501,9389.376642940104,2
166,183.0286191028441,2.2844481817556024,16.993781180170167,0.18002302686435728,21.000819777257163,9009.943252289646,5
167,173.0171839933333,2.231888147430671,12.989207136365858,0.18002302686435728,29.009967864865775,10911.114779585743,9
168,131.97030004433915,2.2436015265087983,6.982346070659393,0.1399772864263142,22.00196328820824,12228.619639997363,3
169,164.00689239477362,2.236593521932141,33.012077355387405,0.1399772864263142,17.997389244403934,9770.812320612466,8
170,148.98973973050747,2.219173624841592,29.007503311583097,0.10994298109778189,19.99967626630609,9962.03073120412,0
171,147.98859621955637,2.240998553380326,15.99263766921909,0.18002302686435728,22.00196328820824,9370.354916232034,2
172,137.9771611100456,2.2408984390292304,33.012077355387405,0.14998872153582496,21.000819777257163,8903.82204012883,8
173,136.97601759909452,2.271233087411048,19.9972117130234,0.18002302686435728,16.99624573345286,10190.291451700967,1
174,116.95314738007298,2.284047724351222,19.9972117130234,0.20004589708337883,18.99853275535501,10174.27315552575,1
175,169.012609949529,2.241699353837991,15.99263766921909,0.19003446197386806,19.99967626630609,10110.19997082488,2
176,108.94399929246437,2.226682201173725,25.00292926777879,0.11995441620729264,16.99624573345286,11328.591623652344,3
177,148.98973973050747,2.2307868895686243,24.00178575682771,0.12996585131680344,19.99967626630609,9593.609919174125,0
178,111.9474298253176,2.213667335531361,23.000642245876634,0.11995441620729264,19.99967626630609,11009.22684365895,3
179,165.00803590572468,2.2143681359890266,24.00178575682771,0.10994298109778189,19.99967626630609,11116.349199330714,6
180,158.00003132906716,2.2187731674372113,24.00178575682771,0.10994298109778189,19.99967626630609,11260.51386490767,3
181,137.9771611100456,2.229185059951103,23.000642245876634,0.14998872153582496,24.004250310110393,9229.193681187931,0
182,191.0377671904527,2.2814447512227494,13.990350647316934,0.2400916375214219,23.00310679915932,9090.034733165732,5
183,150.9920267524096,2.2560157060445913,28.00635980063202,0.14998872153582496,14.993958711550707,9675.703687072113,8
184,150.9920267524096,2.2598200513862055,16.993781180170167,0.19003446197386806,17.997389244403934,10030.108489948794,1
185,94.92799013914929,2.2696312577935265,12.989207136365858,0.2400916375214219,28.008824353914697,9703.735705378744,9
186,158.00003132906716,2.266828055962863,13.990350647316934,0.23008020241191113,27.007680842963623,9579.593910020809,9
187,143.98402217575207,2.2607210805460616,14.991494158268011,0.22006876730240038,18.99853275535501,9101.047311786195,1
188,156.9988878181161,2.237694779794187,16.993781180170167,0.19003446197386806,19.99967626630609,9427.420096356245,2
189,170.01375346048007,2.237694779794187,14.991494158268011,0.20004589708337883,19.99967626630609,10035.11420750355,2
190,151.9931702633607,2.260020280088396,17.994924691121245,0.18002302686435728,17.997389244403934,9953.020439605561,1
191,144.98516568670314,2.237694779794187,14.991494158268011,0.19003446197386806,21.000819777257163,9375.36063378679,2
192,100.93485120485576,2.230286317813149,12.989207136365858,0.1399772864263142,24.004250310110393,11530.822612864462,3
193,146.9874527086053,2.234491120559144,19.9972117130234,0.1399772864263142,19.99967626630609,9802.8489129629,0
194,171.01489697143114,2.240998553380326,17.994924691121245,0.19003446197386806,19.99967626630609,10158.254859350533,2
195,185.03090612474622,2.274737089699377,13.990350647316934,0.23008020241191113,21.000819777257163,8958.88493323114,5
196,178.0229015480887,2.2622227958124883,24.00178575682771,0.20004589708337883,23.00310679915932,8905.824327150733,5
197,214.06406794232748,2.2430008404022277,30.008646822534175,0.1399772864263142,13.99281520059963,10673.843767490338,7
198,109.94514280341545,2.2141679072868365,21.999498734925556,0.12996585131680344,24.004250310110393,10898.09991394338,3
199,205.05377634376777,2.2821455516804146,47.02808650870249,0.14998872153582496,12.991671689648554,8118.925527543186,4
200,152.99431377431176,2.229685631706578,13.990350647316934,0.1399772864263142,22.00196328820824,10909.112492563841,3
201,231.0835076284958,2.269531143442431,37.016651399191716,0.11995441620729264,16.99624573345286,8099.903800835115,4
202,141.9817351538499,2.234791463612429,20.998355223974478,0.1399772864263142,22.00196328820824,9976.046740357437,0
203,182.027475591893,2.210463676296318,17.994924691121245,0.14998872153582496,22.00196328820824,10340.462978343628,6
204,159.00117484001822,2.2247800285029182,26.004072778729864,0.1399772864263142,15.995102222501783,9882.940393838986,8
205,190.03662367950162,2.2395969524649937,39.01893842109388,0.09993154598827111,17.997389244403934,9072.014149968612,8
206,118.95543440197514,2.209963104540842,23.000642245876634,0.12996585131680344,23.00310679915932,10920.125071184304,3
207,137.9771611100456,2.2205752257569236,24.00178575682771,0.11995441620729264,18.99853275535501,11027.247426856069,3
208,185.03090612474622,2.214668479042312,18.996068202072323,0.1399772864263142,23.00310679915932,10432.56818135113,6
209,143.98402217575207,2.2132668781269804,24.00178575682771,0.11995441620729264,19.99967626630609,10752.934104855474,3
210,153.99545728526283,2.2670282846650536,36.01550788824064,0.12996585131680344,14.993958711550707,9738.775728262031,8
211,153.99545728526283,2.2670282846650536,36.01550788824064,0.12996585131680344,14.993958711550707,9588.60420161937,8
212,183.0286191028441,2.2716335448154283,13.990350647316934,0.23008020241191113,21.000819777257163,9588.60420161937,5
213,114.95086035817083,2.2241793423963476,25.00292926777879,0.11995441620729264,18.99853275535501,8978.907803450162,0
214,107.94285578151329,2.2774401771789448,17.994924691121245,0.21005733219288958,19.99967626630609,11212.458976382019,1
215,159.00117484001822,2.2333898626970976,16.993781180170167,0.18002302686435728,19.99967626630609,10006.081045685969,2
216,129.968013022437,2.242600382997847,16.993781180170167,0.18002302686435728,22.00196328820824,9520.526442874696,2
217,106.94171227056222,2.2763389193168986,18.996068202072323,0.20004589708337883,19.99967626630609,9435.429244443854,1
218,134.97373057719238,2.244001983913179,5.981202559708311,0.1399772864263142,21.000819777257163,10110.19997082488,2
219,160.00231835096932,2.2467050713927468,21.999498734925556,0.1399772864263142,13.99281520059963,10082.16795251825,7
220,130.96915653338806,2.251911017649692,13.990350647316934,0.21005733219288958,21.000819777257163,11121.35491688547,1
221,143.98402217575207,2.2707325156555727,18.996068202072323,0.19003446197386806,19.99967626630609,9414.40523071388,1
222,143.98402217575207,2.269130686038051,18.996068202072323,0.19003446197386806,19.99967626630609,9955.022726627463,1
223,145.98630919765424,2.262423024514679,13.990350647316934,0.22006876730240038,23.00310679915932,9905.966694590861,1
224,153.99545728526283,2.2633240536745345,18.996068202072323,0.19003446197386806,25.005393821061467,9286.258861312144,9
225,158.00003132906716,2.2418995825401815,47.02808650870249,0.10994298109778189,19.99967626630609,9856.910662554257,8
226,189.03548016855055,2.2353921497189995,28.00635980063202,0.12996585131680344,17.997389244403934,9139.090765202334,8
227,236.0892251832512,2.256115820395687,41.02122544299603,0.11995441620729264,11.990528178697478,9317.294310151627,4
228,179.02404505903976,2.292457329843211,23.000642245876634,0.3101716832879973,15.995102222501783,10593.752286614252,5
229,189.03548016855055,2.279542578551942,13.990350647316934,0.2400916375214219,22.00196328820824,8344.182817507179,5
230,190.03662367950162,2.281144408169464,13.990350647316934,0.2400916375214219,22.00196328820824,9009.943252289646,5
231,133.9725870662413,2.219373853543782,16.993781180170167,0.1399772864263142,25.005393821061467,9032.969553041521,0
232,174.0183275042844,2.2244796854496327,26.004072778729864,0.12996585131680344,22.00196328820824,11198.442967228704,6
233,179.02404505903976,2.2246799141518228,25.00292926777879,0.12996585131680344,22.00196328820824,11201.446397761556,6
234,117.95429089102407,2.2177720239262606,21.999498734925556,0.12996585131680344,19.99967626630609,11201.446397761556,3
235,186.03204963569732,2.2493080445212192,30.008646822534175,0.1700115917548465,19.99967626630609,11281.537878637642,6
236,142.982878664801,2.246204499637271,6.982346070659393,0.14998872153582496,22.00196328820824,8804.708832544675,2
237,156.9988878181161,2.260020280088396,19.9972117130234,0.1700115917548465,17.997389244403934,12189.575043070272,3
238,173.0171839933333,2.220975683161304,15.99263766921909,0.20004589708337883,21.000819777257163,10196.298312766674,2
239,150.9920267524096,2.2399974098693747,15.99263766921909,0.18002302686435728,22.00196328820824,9991.063893021703,2
240,186.03204963569732,2.232088376132861,30.008646822534175,0.11995441620729264,18.99853275535501,9353.335476545866,8
241,186.03204963569732,2.232088376132861,30.008646822534175,0.11995441620729264,18.99853275535501,10256.366923423739,6
242,186.03204963569732,2.232088376132861,30.008646822534175,0.11995441620729264,18.99853275535501,9681.710548137818,8
243,202.05034581091456,2.2821455516804146,48.02923001965357,0.14998872153582496,12.991671689648554,9683.712835159722,4
244,151.9931702633607,2.25461410512926,26.004072778729864,0.16000015664533573,15.995102222501783,8043.839764221855,8
245,190.03662367950162,2.28204543732932,13.990350647316934,0.2400916375214219,22.00196328820824,9341.321754414454,5
246,141.9817351538499,2.2454035848285105,14.991494158268011,0.20004589708337883,21.000819777257163,9069.010719435759,2
247,144.98516568670314,2.241499125135801,14.991494158268011,0.19003446197386806,22.00196328820824,9698.729987823988,2
248,125.9634389786327,2.2743366322949967,19.9972117130234,0.19003446197386806,18.99853275535501,9192.151371282742,1
249,142.982878664801,2.2456038135307006,12.989207136365858,0.14998872153582496,17.997389244403934,9680.709404626868,2
250,134.97373057719238,2.221175911863494,25.00292926777879,0.1399772864263142,16.99624573345286,10887.087335322918,3
251,239.0926557161044,2.242099811242372,25.00292926777879,0.11995441620729264,14.993958711550707,10199.301743299528,7
252,198.04577176711024,2.274136403592806,44.02465597584926,0.11995441620729264,14.993958711550707,11047.27029707509,4
253,155.997744307165,2.2308870039197197,27.005216289680945,0.1399772864263142,15.995102222501783,8146.957545849816,8
254,182.027475591893,2.2217765979700648,30.008646822534175,0.11995441620729264,19.99967626630609,9983.054744934094,6
255,173.0171839933333,2.2178721382773556,26.004072778729864,0.11995441620729264,22.00196328820824,9958.026157160317,6
256,147.98859621955637,2.251510560245312,20.998355223974478,0.20004589708337883,18.99853275535501,9404.39379560437,1
257,171.01489697143114,2.2323887191861465,12.989207136365858,0.21005733219288958,19.99967626630609,9849.9026579776,2
258,162.00460537287145,2.2287846025467224,14.991494158268011,0.20004589708337883,21.000819777257163,9748.787163371542,2
